4.32,-1.523
4.364,1.886
4.404,-12.886
4.516,-13.5
4.564,-13.545
4.58,-7.182
4.588,-13.92
4.6,-14.091
4.604,-14.011
4.608,-14.083
4.612,-13.991
4.616,-11.273
4.62,-14.084
4.624,-14.088
4.628,-13.983
4.632,-14.073
4.636,-14.17
4.64,-13.97
4.644,-14.021
4.648,-14.071
4.652,-13.942
4.656,-13.869
4.66,-13.981
4.664,-13.847
4.668,-14.101
4.672,-13.958
4.676,-13.951
4.68,-13.735
4.684,-13.732
4.688,-13.689
4.692,-13.727
4.716,-13.818
4.788,-13.705
4.792,-13.773
4.804,-13.75
4.808,-13.676
4.812,-13.689
4.816,-13.795
4.82,-13.682
4.824,-13.697
4.828,-13.788
4.832,-11.118
4.836,-13.932
4.84,-13.682
4.844,-14.148
4.848,-14.08
4.852,-14.065
4.856,-14.152
4.86,-14.098
4.864,-14.123
4.868,-14.12
4.872,-14.098
4.876,-14.097
4.88,-14.015
4.904,-6.034
4.92,-13.523
4.924,-13.523
4.936,-13.5
4.94,-13.5
4.964,-13.477
4.968,-5.966
5.004,-14.159
5.012,-9.568
5.02,-14.33
5.028,-14.318
5.036,-14.114
5.04,-14.386
5.044,-14.295
5.048,-14.318
5.052,-14.409
5.056,-13.841
5.06,-14.432
5.068,-14.129
5.076,-14.136
5.08,-14.136
5.084,-0.655
5.1,-14.432
5.116,-14.284
5.128,-14.125
5.132,-14.125
5.136,-13.909
5.14,-14.318
5.144,-14.318
5.148,-14.364
5.224,-14.432
5.236,-14.227
5.272,-13.523
5.276,-14.318
5.284,-13.873
